"","chr1_47051752","chr1_60171660","chr1_162532502","chr1_225942842","chr1_227125826","chr2_38755298","chr2_64440295","chr2_113885277","chr2_144234430","chr2_232393064","chr3_119499190","chr3_122281939","chr3_122281975","chr4_48136452","chr4_53799391","chr4_100768712","chr4_124180616","chr5_77804381","chr6_31589196","chr6_32294470","chr6_32449961","chr6_32549631","chr6_32711617","chr6_167535764","chr6_167536063","chr6_167536086","chr7_2116368","chr7_2653955","chr8_56903623","chr8_125784769","chr8_145023013","chr9_98771728","chr10_11246628","chr10_63759909","chr10_80757927","chr10_112722440","chr11_46382544","chr11_88090861","chr11_114127960","chr12_6642229","chr12_48147034","chr12_57872123","chr12_123373173","chr13_47373579","chr16_4732369","chr16_12156525","chr16_29674487","chr16_29674972","chr16_50769852","chr16_57023022","chr16_57023191","chr16_67516493","chr16_72041376","chr16_84690554","chr16_88103629","chr19_51876788"
"GSM1052120_5730192045_R05C02",0.220231068130242,0.144653300809461,0.251597558991286,0.164684181127216,0.149756776111178,0.0779125992154001,0.124424529247808,0.0935615801355915,0.206150311955572,0.846737047792602,0.179441321555056,0.884830151030698,0.548157931390786,0.930930794555029,0.489659701058503,0.0648878176820497,0.229525850062227,0.139589780572887,0.0620799362309421,0.179484557414642,0.0865555005776473,0.125903859886839,0.976145162716695,0.826586345866224,0.826050501467316,0.787569454851331,0.311687887190683,0.178082964381486,0.419060791619152,0.166283302945368,0.170734024783329,0.934530254764106,0.856539314681016,0.91565675113233,0.229883464782531,0.927314521901413,0.0637307158305217,0.0912703614877947,0.792570170289869,0.0797484416931117,0.20033376238454,0.301015016343483,0.120116016398472,0.150143521517725,0.85862864490753,0.133224698399971,0.0351955783779761,0.120080804941533,0.0612124376195682,0.625450731189579,0.261328145871843,0.120443206990345,0.234608874294274,0.961322081575246,0.89948006932409,0.708330682474961
"GSM1052121_5730192045_R06C02",0.264720866343268,0.179872044569631,0.289597949035778,0.250990662637819,0.214417817619257,0.0985269471641528,0.220838964055083,0.122221138602718,0.326459284920801,0.839226060092303,0.231509566494429,0.897173066598579,0.605449162293199,0.818644270938942,0.46680374198161,0.0817336290350089,0.232095830921379,0.184904488172216,0.0545444790074277,0.186199176146626,0.385992452217134,0.990169058652891,0.958142299412182,0.775656445835818,0.775205167410366,0.743433433216928,0.365780116355517,0.230225536222895,0.402446964856176,0.201274435678855,0.20620876872878,0.946169261728842,0.855010152951798,0.915579878900792,0.261798669624692,0.920589440113044,0.0848928375826439,0.15118132443642,0.761015927864186,0.102149033325262,0.280831870119548,0.281080845119609,0.161417704346141,0.198314901688646,0.888311997146368,0.194533279367614,0.0338754978465249,0.0908596933824956,0.0861115264585219,0.383451242753816,0.175568622293164,0.0864866291403115,0.308068508349633,0.942893134579047,0.883036551077788,0.695268416545922
"GSM1052122_5730192048_R01C01",0.336273973991183,0.245343874348549,0.382122048849929,0.34343822829947,0.279720069948882,0.0836721592124973,0.242322862231031,0.161471257869788,0.371146767241998,0.774402353162865,0.32430423409496,0.866232135165625,0.544014308792725,0.802470931296136,0.422604695913924,0.147277492823042,0.32960003143296,0.20465657818488,0.0837226058879045,0.194618148810843,0.807289532831587,0.638379808676101,0.813848259396703,0.66542179713251,0.739226554740316,0.686148849173984,0.416274804966307,0.337619126548262,0.309039797337311,0.278986727965997,0.254983129221261,0.907558084678188,0.761777001736226,0.894258625230445,0.268098731157068,0.859977912060665,0.111513886435647,0.226180941647886,0.73905303315906,0.123450634000904,0.404792502205891,0.254155730533683,0.150981073102969,0.24995698706585,0.830317426041892,0.259601098001843,0.0405513813284455,0.10246679316888,0.114524779626146,0.564702168095416,0.242781089546551,0.113700484360622,0.394390598113813,0.945269935611689,0.867684283193986,0.600803786981173
"GSM1052123_5730192048_R02C01",0.473452260281576,0.380507436830699,0.478089117020648,0.401387675095592,0.363330519515036,0.102631050411729,0.207574336031287,0.230545872148816,0.387676169923935,0.805238737692584,0.296907240080872,0.76155483973574,0.598742383492396,0.811883654689962,0.467759622222091,0.10925878617633,0.448761042370736,0.330545948965649,0.0750375287017583,0.217106616077553,0.742108787209934,0.986724597488326,0.784730087941784,0.609824397921066,0.667807182220069,0.638599192489512,0.521732373105855,0.436970340943436,0.35274354855333,0.374298400155725,0.34417372857351,0.904373539283061,0.888790082784047,0.656529516994633,0.305563600783589,0.773945653956394,0.180622263607805,0.149593552676311,0.725397380914473,0.11010612893973,0.429239177622286,0.263531790486079,0.151775746054736,0.29427829111121,0.864184808278586,0.30134372678735,0.0499602568918282,0.130674363684072,0.109092058717904,0.595909780545395,0.259536776641972,0.186553772016102,0.439125155290258,0.940563086548488,0.635848955829728,0.685184785343761
"GSM1052124_5730192048_R03C01",0.358313494880986,0.225443817743728,0.351967091557263,0.284490227209224,0.249106821032691,0.100607558438884,0.26850042238383,0.146587213658229,0.326548217516761,0.796271444824432,0.289264679458179,0.914502452599452,0.618922606274253,0.804651590169641,0.438181814908288,0.110479027065082,0.292660415292781,0.17749188804977,0.0687079590534313,0.225480246869963,0.54795531301349,0.579712715598692,0.972987501269469,0.769790708659079,0.795879130844851,0.784312273222108,0.401571997164343,0.301481285223413,0.350839155606535,0.262347612482494,0.258128757734677,0.920862044344878,0.862801525005075,0.909171861086376,0.276776276909603,0.89284321162571,0.133759853225336,0.222443275555248,0.801030595353119,0.143904481834229,0.34057790266051,0.270778964017398,0.101922258044893,0.248686423194145,0.85004444068227,0.232421913836832,0.0445383992672669,0.097496989506279,0.14506876382877,0.534987180800515,0.258334088298574,0.101378652607449,0.335573227856999,0.955467728885293,0.897645362806343,0.636810358852443
"GSM1052125_5730192048_R04C01",0.501254232655362,0.329338419417793,0.574278130344441,0.536211125310732,0.46819703831956,0.087472694462912,0.406304465853032,0.295773575684017,0.472908845704853,0.804346467430114,0.485872717458297,0.901080803592637,0.606521540613214,0.655689114545614,0.450487680781358,0.152788811694382,0.503858494096808,0.330301371446407,0.103159535226499,0.361322411750682,0.492416298323142,0.623878161853078,0.958892865668035,0.624650889966503,0.65397661881398,0.659922962933149,0.59147277760528,0.458494376341983,0.347631569532964,0.500349624170375,0.378619844896769,0.885808835085928,0.825590802608941,0.902678994784258,0.334986214796293,0.848009498807412,0.155805356892698,0.318797793182481,0.75915923639922,0.204489932772217,0.506218435830094,0.232824729227607,0.20388196307401,0.405419194877651,0.845427059712774,0.368674166868607,0.0519266632625583,0.130621422730989,0.168355690733395,0.465169413599159,0.19776589546017,0.102227293733215,0.570954230232518,0.949577557954238,0.873376229209664,0.663105256769191
"GSM1052126_5730192048_R05C01",0.356338966435217,0.198015012491881,0.324139495941375,0.278666517730754,0.269396491651389,0.0992835209825998,0.240685398228711,0.173304357600606,0.276188922503971,0.841184937691843,0.271036597766205,0.849032704981634,0.555857530052785,0.809436101505383,0.415331481367562,0.113599955335773,0.334659796904991,0.191887751847233,0.0651748182260431,0.267983953721422,0.182667822765794,0.220185485221659,0.955618051202163,0.680734975911114,0.739349121283794,0.678195560069484,0.420078727799807,0.261979542579202,0.373591367215042,0.317424858587921,0.26515465439964,0.912276352097978,0.855087075891946,0.907311000452694,0.280113226863686,0.897533047668288,0.0837498264632823,0.184608077966567,0.762688989128488,0.121355415340793,0.353840933091794,0.261535154757356,0.142982910409114,0.250396289695144,0.887715578749949,0.238441796615488,0.0454413735093173,0.134907674915212,0.116892663665211,0.461731011761479,0.173117937879942,0.13612873442975,0.332433570347695,0.949186380418433,0.887057465366855,0.661435147635922
"GSM1052127_5730192048_R06C01",0.386693695634093,0.340970785332902,0.473500145353217,0.411404283825332,0.363533660779065,0.117103509551311,0.330275450959796,0.204382039325649,0.348282179787014,0.78354909883803,0.396140619639246,0.913492774883842,0.690517678847205,0.750937964982872,0.475933093453437,0.122376621260754,0.456227247385727,0.309537788525579,0.0659663739046806,0.26915097997097,0.62096353619424,0.501947080701103,0.727882677118852,0.614029374275917,0.711041743175419,0.729962671961222,0.527132428713574,0.424168195197855,0.344519067661492,0.347362513259171,0.30204986101081,0.907254439659104,0.797600354677919,0.920052770448549,0.310742113436812,0.802728816973428,0.0826348994359138,0.309377957348428,0.743630174614458,0.147101284260666,0.467202021218238,0.220979316167159,0.163658272080974,0.263057028628803,0.854223433242507,0.315741111040843,0.024868153899608,0.10580848933056,0.125283037995028,0.570083108534376,0.251782336522101,0.105188295560948,0.524804136967302,0.955299242611752,0.898002293439556,0.602988835303422
"GSM1052128_5730192048_R01C02",0.365942473039579,0.264759886298918,0.389698792301586,0.359298532625819,0.298610544379365,0.0728781253503756,0.303724222329592,0.203263298676323,0.314774514522697,0.748608425397236,0.308119652640001,0.84427662445036,0.596018364190186,0.734031976609336,0.419314399973736,0.145151943799961,0.355020456007186,0.242208157725967,0.0673108701843167,0.269470661814766,0.187510600927401,0.12680085971217,0.96056755533532,0.663950391510421,0.728082116184099,0.690655649259795,0.421086858574371,0.365539887036748,0.397287163688971,0.275287248913577,0.296773307822309,0.943212843153232,0.808072928575897,0.922792343574071,0.260213181245387,0.81978419562446,0.114358235612648,0.15210790781014,0.748280222090741,0.138243779854285,0.367028561777625,0.266388033435988,0.14814934123635,0.285389155134278,0.885843034171987,0.273165270161329,0.0336799760672265,0.113243057149415,0.125403801996115,0.534462336267592,0.273155641979577,0.102298512677648,0.378533974027141,0.930641298114226,0.88445559979228,0.62955935979366
"GSM1052129_5730192048_R02C02",0.437204141983756,0.35089366031393,0.403747413001994,0.351057330149169,0.361349490294694,0.106405763239875,0.323328842489974,0.192757588131991,0.414193875753584,0.793728186857389,0.346884384532882,0.836002971821789,0.572900236152539,0.722378699449134,0.428198220023959,0.145451599127899,0.40800608414967,0.226306069763777,0.0859186307481684,0.255514560226958,0.508027100640337,0.420148186055834,0.961533044340373,0.638585313980647,0.697865404507413,0.669633707223304,0.468440227566046,0.339184456073303,0.393838363088666,0.324520246680987,0.288765565464583,0.906782180276591,0.815986231107792,0.894937800221702,0.269520966441466,0.824255538508752,0.156781759790306,0.292527416046393,0.745354818881437,0.15486587276436,0.402376960324284,0.257125170236474,0.124566382844529,0.286354975919153,0.858806404657933,0.302794120427005,0.0361099329641597,0.11718300599885,0.149376857545661,0.568503957914681,0.234978743517481,0.119317517003718,0.436676005336264,0.935107620709715,0.859757720979766,0.68125537460803
"GSM1052130_5730192048_R03C02",0.726989825323695,0.60309303781176,0.699455150047037,0.691011954082888,0.632094063656215,0.149282010370961,0.593900503651462,0.368043096559006,0.585441403987916,0.843045302962524,0.60521870030285,0.821271950816101,0.670025239570624,0.495383081184216,0.494669273398435,0.142587550932814,0.61147634185357,0.452671476434301,0.0893469662983368,0.436405035475089,0.584240418245247,0.580372554075931,0.940236521568604,0.465135913338479,0.59776798825257,0.577983475668793,0.639848437745856,0.652044366881165,0.433512344390593,0.529872662092672,0.47599675602252,0.89763300758722,0.823085226154864,0.841159657002858,0.351117594433809,0.796937267770246,0.180948485255313,0.356483113588609,0.651106163402952,0.236533435981298,0.632829402138724,0.258999728589405,0.212356897171313,0.512409131601903,0.895342688631279,0.510795900893909,0.0587459961163379,0.132934035454436,0.194152202936119,0.181933671920741,0.11057534773323,0.112939727545896,0.723062739254527,0.924438711094033,0.812701388482043,0.658048550449774
"GSM1052131_5730192048_R04C02",0.434914816384331,0.379522738134205,0.43715775587352,0.458966307488514,0.344673705477357,0.101985002205558,0.37582850549642,0.227020903051209,0.460899471527891,0.748378695883839,0.401913959060236,0.800880274669568,0.492203511175671,0.704338322727817,0.456632277991793,0.161693656610705,0.463967351510943,0.275619520847587,0.0995532441811187,0.305794643743816,0.549599765785209,0.599216946210857,0.790567365398462,0.716614011800608,0.739864759589916,0.769464949206152,0.45312208093016,0.381183642602488,0.42544538986985,0.355474097196827,0.335214952747494,0.916898908139632,0.83388762064534,0.882871240601504,0.327037525352955,0.85310327207365,0.13914485751701,0.369030446274693,0.796586098317095,0.169381640136366,0.44312848571592,0.237556737128777,0.117947603000326,0.363724354087008,0.834743213110112,0.326235660079063,0.0490129086877071,0.113254965545197,0.164548669365482,0.564186979173667,0.227797843011906,0.0980337227523086,0.463408897597558,0.945455616422218,0.853758372612255,0.712201804559574
"GSM1052132_5730192048_R05C02",0.467419422681202,0.344692621406111,0.525945777161376,0.48557588502265,0.405465338774955,0.101501006772835,0.365030802042608,0.231376104821434,0.463325386466119,0.775803390943482,0.445231746579965,0.859450862650537,0.50050481009471,0.713898161899164,0.455872082273446,0.102284709401943,0.464531385165248,0.260181919556086,0.0892707587516784,0.344694435383307,0.294076804239163,0.0444507297052782,0.945243983740064,0.660397750623692,0.730335127626324,0.722565308099076,0.511293699249936,0.412777134208898,0.416197730835256,0.337210385945137,0.314063162194368,0.909324826881649,0.853558603631638,0.895250158328056,0.287197929437015,0.812138955132139,0.133268600160905,0.316015598306867,0.763555650645009,0.155342483131394,0.518651468409203,0.265378948337784,0.15100552150347,0.33417195857686,0.844101853455742,0.345435420798176,0.0480078650539932,0.130556395524645,0.146200680019395,0.570392237351343,0.279311252456155,0.0945608539398284,0.506249248080142,0.924585842400434,0.867641704090302,0.637874856313857
"GSM1052133_5730192048_R06C02",0.488979499875783,0.362926488140479,0.49056280156081,0.425264877331535,0.354612962438274,0.123787691765121,0.288939945111612,0.219708337945613,0.391266385952446,0.779292499129706,0.402736468002593,0.898389949940944,0.581217176295618,0.816305243263764,0.479182114959206,0.155551540468417,0.369282401498428,0.297887195997962,0.0769609356429684,0.298302050268792,0.597891437105943,0.640097568701563,0.79134804914436,0.611869904915742,0.726694738016229,0.741137764523255,0.499618894912206,0.360077705236209,0.379585635275953,0.329236429774108,0.287147642842504,0.93374228612871,0.906581960250077,0.847826086956522,0.284604557424631,0.883293722563963,0.11497984354531,0.248023528921532,0.738765380164588,0.0906939540377323,0.462231532028394,0.27920234048961,0.12156060568264,0.293903476508283,0.812041628832856,0.349457281913228,0.0437529195842816,0.0918178452425028,0.111070495721142,0.570948069719355,0.231359899324199,0.109199507443807,0.493112027433241,0.933004401876844,0.855456232079609,0.663725231016309
"GSM1052134_5730192057_R01C01",0.34658158941916,0.207619227836722,0.295740051164008,0.25146456306216,0.242127489065989,0.091399166870865,0.165996113802394,0.130315040933724,0.196077300142119,0.812544754377768,0.2354452490819,0.882061074663652,0.608686890305236,0.863537492605629,0.422611409842576,0.0798615513971541,0.302662805669406,0.17135435175529,0.0372029020821174,0.285545017327711,0.806438723351903,0.99391180685436,0.848368019013808,0.689890868451519,0.743652028693969,0.692522318019122,0.384356178108775,0.260674928806639,0.384466401883042,0.216628576024824,0.228860749499236,0.899820413301135,0.802223564661781,0.926294820717131,0.235378680709809,0.856001668675439,0.0803276923084597,0.122741567038013,0.777841578632355,0.0747371124281208,0.281311752577662,0.263982724047509,0.164289769880766,0.171035085828943,0.920143290162579,0.213257739363816,0.0288511501321805,0.10554020951686,0.0562447391511103,0.498560303747075,0.217438073472946,0.0863437941422533,0.265875241369613,0.954994392388119,0.886863665654055,0.589284476357476
"GSM1052135_5730192057_R02C01",0.455820124162851,0.33733150733675,0.497414492653127,0.400747181151688,0.359833619488688,0.092614165890028,0.370934145069621,0.204324512109437,0.377448103491461,0.798577759487146,0.388635786735505,0.891210102508642,0.683558991215405,0.722949298150021,0.450465471097064,0.129773839521098,0.438300430197191,0.268223705265855,0.071404632457743,0.233693868188629,0.541789042239643,0.606403933620725,0.973657200602287,0.609102130043295,0.680264805868671,0.657624499041931,0.504383926653618,0.415521204888814,0.411743805470636,0.371441054853888,0.325122933602215,0.936421097930894,0.844012049019388,0.933199060087278,0.287636619374697,0.831672787681011,0.117625605031905,0.282107694763912,0.708762932136182,0.131407049875651,0.453504480667091,0.260544365475932,0.158784327613406,0.323672348550006,0.898141455859577,0.296288646631395,0.0312313517412229,0.0882809267687216,0.133049458436933,0.459296088532583,0.207669183312117,0.0839024911745999,0.474795736177392,0.951128210460643,0.88026106601958,0.625295178732662
"GSM1052136_5730192057_R03C01",0.531800232693173,0.483215173542058,0.578866218081467,0.512068460736932,0.468492427892873,0.0871138996138996,0.355945362033421,0.299277587049815,0.449037021026014,0.737416845320021,0.521200913380756,0.864613295161783,0.656636727752108,0.643568532899414,0.453502890829154,0.132967677687406,0.546809091059812,0.332832294576459,0.0799113305679584,0.387166477499371,0.811599965730819,0.716038558039363,0.982999350530966,0.528774496995009,0.677771887615708,0.655154009630157,0.627315592272195,0.541351436050488,0.446568352279041,0.454017351391658,0.389043738170951,0.889206616503444,0.736298953520192,0.920348274750081,0.294633284337784,0.758255875961708,0.119692318016288,0.250101551185315,0.665569755005907,0.146397673897209,0.592995813749938,0.195947019026141,0.245354169180644,0.411270750934807,0.861316674675637,0.416178558961461,0.0283868813401302,0.10755372790914,0.1466762302167,0.220151419420829,0.110940310363301,0.0918184665959605,0.656779127896632,0.941694503492256,0.840724053434511,0.564389367601834
"GSM1052137_5730192057_R04C01",0.412509508167462,0.324427369716462,0.40013679615577,0.389101936767759,0.316843842778069,0.0822567263245229,0.302285744707455,0.237651126123905,0.383606624058456,0.831107902574943,0.343983213072119,0.916720733373951,0.701608108587917,0.731893257753617,0.401297474181585,0.0870847995101838,0.384246424119205,0.215566203298806,0.0814285627805348,0.315725175228802,0.526092088092094,0.571832628115228,0.838565223020909,0.694206361636732,0.75863432165319,0.71852014166553,0.478399077246453,0.398955920033231,0.397159138909192,0.328601714206575,0.317548619715815,0.914340792693159,0.863246912091324,0.93030819265913,0.314737021170218,0.895022584762374,0.130371838552936,0.263308424166163,0.759857044694012,0.165835770882775,0.40315142860917,0.274024003310802,0.120961731635397,0.347332597974026,0.853327759973991,0.302545860066106,0.0381267959813688,0.0834362237629405,0.169461316959459,0.466576314401366,0.179626153541081,0.110795565529852,0.464754090996345,0.944581041734067,0.90657540231559,0.659570283201744
"GSM1052138_5730192057_R05C01",0.189663729539374,0.123923125870716,0.223925983053528,0.157808939815529,0.130496136164998,0.0592969582199077,0.153397011557624,0.081355176933623,0.199727874723483,0.845606478506115,0.183966032968109,0.807769908129635,0.438178801018806,0.916336729124873,0.467576960875777,0.0475529277776377,0.246795151555383,0.127721309747206,0.0434635695353816,0.226909468513397,0.54402119592398,0.58308702993755,0.821103352749357,0.812850225175269,0.831889400921659,0.799103950850854,0.324876627169312,0.202675077727886,0.325098278775625,0.188982576865288,0.203139855485252,0.926350724251366,0.888132563904696,0.956352636127917,0.19090662900884,0.933242376310842,0.0806473458709674,0.0801182151191795,0.787730319573398,0.0945729319037395,0.26175407912271,0.274368231046931,0.110058764691173,0.10183966767907,0.889682797445058,0.156977731611763,0.0210274216515573,0.0861561119293078,0.0766965783668023,0.261744944973606,0.130939349450934,0.112376577163239,0.214979452552965,0.955860116462375,0.919585744745659,0.597207299276952
"GSM1052139_5730192057_R06C01",0.325551709585706,0.246985643691928,0.296896741442563,0.296455208506284,0.216704521281091,0.0810617662072486,0.238097662860098,0.142975034050933,0.297279904706498,0.848201402501649,0.240333672533812,0.8504595937587,0.557888903334963,0.859596564328837,0.454498247874755,0.13164411854023,0.275223999274395,0.164621621740925,0.0584617358401073,0.132236825128848,0.122982320356943,0.200612252311448,0.986591501304375,0.732283992198352,0.780770363582812,0.743827557785264,0.40292221419417,0.267585592116015,0.380889063651831,0.226066383012437,0.233894837641535,0.929166780687262,0.896257220652017,0.924287758553402,0.264152065020847,0.93687589914929,0.0985197638422045,0.226730483454685,0.806887495957599,0.105376603923205,0.344772455187964,0.254931103106028,0.104455488708693,0.206627508391971,0.842694757879835,0.213044736659523,0.0251770813794355,0.092744110771444,0.0859690997775344,0.53652906198329,0.224360672302725,0.129761156779521,0.321830199518824,0.958236378471488,0.899511711839219,0.679428177820536
"GSM1052140_5730192057_R01C02",0.321520018394895,0.19335336857884,0.323277553767621,0.306541625758653,0.238150047597946,0.0765251787616005,0.20277991486022,0.171391856719561,0.302861252590027,0.785211700844737,0.280114074810911,0.781989858778118,0.41494777442241,0.842657000139308,0.43155055062457,0.119148580645884,0.261923863453854,0.240376751061124,0.0675597748807047,0.231164751986922,0.54388022906209,0.590027779497217,0.828832281414327,0.690451096493046,0.734175152749491,0.681799190661619,0.408386286190364,0.308964463124406,0.460460480878349,0.282373743717614,0.229861994993244,0.921703415625053,0.843838207870124,0.930207433016422,0.251069667798455,0.849436775996618,0.097530347836975,0.220378996926192,0.707938454002636,0.084273334446448,0.367411434572156,0.280834803057025,0.127268251512168,0.254598772452903,0.888284673459691,0.203067737834685,0.0286370963123119,0.0763041918622527,0.066372884220615,0.40283983499675,0.138549326539667,0.10659072069588,0.341952162422738,0.956604394399152,0.844148430066603,0.630564524769951
"GSM1052141_5730192057_R03C02",0.395808725947026,0.316643937147874,0.37090736330374,0.330824769642519,0.2879755168857,0.0851997229277303,0.279482054215693,0.220262810907979,0.34936430348746,0.857375840128029,0.364204475124878,0.74607754814326,0.364673425023242,0.773085401882599,0.4531873776722,0.0652996504484185,0.35418179264718,0.208165277216818,0.0760655141395417,0.306209713835938,0.869913758144079,0.99176130912461,0.96547473173476,0.708367128839534,0.750898203592814,0.725971570368253,0.453952509330802,0.333136640197213,0.34216390657885,0.299581186037053,0.239259261890197,0.879735615390891,0.901875254796562,0.93192195931922,0.283279167575834,0.897789010356376,0.123959368327627,0.223808096123524,0.777971584207972,0.120240550299927,0.384027751997839,0.256970393791319,0.135971360992137,0.276981948803298,0.916614115934999,0.274912411630177,0.0337792711631627,0.0953130554003961,0.135593034904662,0.3394436736749,0.16071271016333,0.135871401962364,0.383886297044748,0.951223578048943,0.909730816831683,0.642903795198253
"GSM1052142_5730192057_R04C02",0.319174232650658,0.217063909495588,0.335693624927574,0.238335203080755,0.219086739739506,0.0708458565908115,0.218303564594827,0.160945606495033,0.317862573761718,0.835064441858098,0.275075783854423,0.863120429247381,0.526850280723507,0.885278218829172,0.479088996774666,0.0956765886432513,0.315902350191434,0.183649783436742,0.0667951131318768,0.202604901924255,0.53713959310572,0.578895442507151,0.802704918205786,0.766807633976112,0.782215122470714,0.779357856324186,0.378345109774159,0.268426848660588,0.437445050276278,0.219428568902764,0.222148315710425,0.933723527853647,0.878787128812633,0.928056628056628,0.249990148969902,0.892557889536412,0.0763097236138275,0.170824291230271,0.795207948122557,0.0921937930762325,0.328507540741543,0.294040076828254,0.102128645678154,0.250440386994359,0.88691907051282,0.197302399169887,0.0234361596188359,0.106282592500621,0.111957157533318,0.560210540934219,0.255054394995347,0.16140699403528,0.312745849327748,0.956762930331212,0.899942306107311,0.70237534937047
"GSM1052143_5730192057_R05C02",0.444674245505615,0.303280692485868,0.482475218564824,0.445714363169653,0.341103952963141,0.0778637944575339,0.337796942743229,0.241111757356238,0.407104263376198,0.848842434225661,0.372477546489498,0.824576747763567,0.521242324124836,0.744530258339351,0.451752653925532,0.121625297750006,0.440046920163459,0.255139307051062,0.0743844759794001,0.284838112341061,0.534277517833549,0.442886273562543,0.97124558868205,0.625679731194338,0.711478500471322,0.715499799342433,0.485995831460172,0.40751514022417,0.411602386842866,0.327641553335705,0.336764026554728,0.944471278021673,0.883810155485396,0.945134720089348,0.302838838614217,0.888023509207139,0.125855308834091,0.231611434837076,0.743008612417355,0.140660202510109,0.430302767983474,0.235257251999522,0.237095263770255,0.293551605220424,0.884105459494883,0.322519885331762,0.0314869267522993,0.0954767002232041,0.127804321989634,0.253946154146938,0.150579274521238,0.121099666552058,0.484740808040344,0.94988896398571,0.901980504409717,0.656585453819253
"GSM1052144_5730192057_R06C02",0.483129625590837,0.401591953938301,0.496635233380984,0.47361693913063,0.403002654205903,0.0668494306199916,0.35611685641482,0.264439625980743,0.413026235731492,0.828154884310035,0.444865337778464,0.581742517314544,0.301312902711291,0.741856881889233,0.429247159461152,0.101886136451729,0.457248478108018,0.255933900122066,0.0666590233623947,0.360765961213157,0.858163305436054,0.994446293807292,0.858915260893969,0.651695135773013,0.745134228187919,0.740075900813146,0.53286188845753,0.440647713743903,0.447615024251203,0.399630491555368,0.358029799398166,0.924855483564905,0.92106152222256,0.923339244305006,0.265128674693638,0.88157110701481,0.151951509202828,0.337001952337825,0.774515776930579,0.156382736880338,0.503473292061974,0.273373983739837,0.123405994550409,0.309377561403677,0.928723351634763,0.340802016347798,0.0330747103679195,0.0894523603587199,0.150546071784044,0.311621523645972,0.126144644045153,0.116136808448795,0.510211603696191,0.968543931563001,0.900675353025445,0.73432156567771
"GSM1052145_5730053009_R01C01",0.337318839358618,0.207248401288296,0.308005514258101,0.230163956553075,0.249306921330725,0.0807261490923136,0.159712365525199,0.134195248996132,0.178027590146951,0.828119131122199,0.238214770260083,0.849054967726036,0.563821918772259,0.881547057671532,0.425697758447704,0.125080376192003,0.300784034287564,0.190462191476088,0.0706552598516503,0.183869570228887,0.170991597104855,0.210884730199696,0.971696647218318,0.647938236997137,0.763308718174804,0.737397373805633,0.392111757489046,0.239397850944603,0.30547319413987,0.242224397288784,0.235708164977006,0.90771958089235,0.832008962965958,0.925521565236191,0.254306965734349,0.810522228789821,0.0655009559039447,0.13862728920996,0.690647617480134,0.0761841376026122,0.292509715907258,0.301114249494028,0.262640912387105,0.188051305245095,0.871713090934864,0.204128249111576,0.035451417150395,0.109277282315065,0.078655634108096,0.420123179472823,0.156981467832134,0.111315897173513,0.285689447892285,0.940806732292668,0.881122928876348,0.545399475880294
"GSM1052146_5730053009_R02C01",0.215742353274482,0.121541420666086,0.19346555505909,0.152595935913583,0.138443719011915,0.0931843768944315,0.124243645273758,0.0908757442153965,0.180722434836773,0.803135874227559,0.176578257675238,0.835553473582907,0.538672951110718,0.902157776498472,0.394948923999756,0.101607959017426,0.186184318981875,0.126441123046205,0.0613357868585447,0.180291031874142,0.136243034442293,0.0227340539501541,0.979190810200462,0.767022656225228,0.791505995457187,0.704705864650171,0.27819586433601,0.164283071770338,0.379380639299219,0.148031294241388,0.187528594821559,0.941603529264627,0.809179226608,0.925144570571857,0.213127696019366,0.931823292525353,0.0677042774379081,0.12767338373496,0.780684176518745,0.0735312390795199,0.210380200981247,0.294294922774266,0.0968501766607362,0.125574964507249,0.901495726495727,0.146596173236479,0.0426480729010649,0.114646553236274,0.0840667265034718,0.520816891298179,0.20206161049115,0.134182718755761,0.154365982600642,0.945080862533693,0.88999605922423,0.638270000477329
"GSM1052147_5730053009_R03C01",0.19842288417198,0.122855447525702,0.232003526261939,0.16620259007125,0.152774518625451,0.0646838001732602,0.135544915049399,0.118661003812125,0.20310211312851,0.80879333244383,0.18567849555266,0.826987068293094,0.466974082306287,0.869769342994318,0.366559613899074,0.0761281242887568,0.26182280051911,0.127930814657702,0.0642574840944663,0.131473611659031,0.544284715854129,0.535810072889958,0.759426255770629,0.74332752769631,0.78491468318661,0.710578493713684,0.281580110184909,0.152250064975599,0.399328380372077,0.156822486028451,0.167792115916628,0.944629728857452,0.823622421840348,0.923501102867455,0.214294111739668,0.925929782605919,0.0613557786201977,0.112989050166703,0.782406761199206,0.0878379874920518,0.224046553155546,0.272465286874509,0.187366770391787,0.133504688859033,0.894314212667891,0.166195333378979,0.0311811123051238,0.0965211459754434,0.081704064025918,0.464119849815256,0.149376259356492,0.142856631466901,0.259454721038587,0.961043487586466,0.926813040585496,0.618412528079154
